ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
5.88659793814432987347e+02 2.00508464552338061537e+00 6.41966113213181602259e-03
5.91752577319587658167e+02 2.00328420278556107448e+00 6.63938855254169423004e-03
5.94845360824742328987e+02 2.00148376004774153358e+00 6.85911597295157243748e-03
5.97938144329896886120e+02 1.99968331730992199269e+00 7.07884339336145064492e-03
6.01030927835051556940e+02 1.99788287457210245179e+00 7.29857081377132885236e-03
6.04123711340206227760e+02 1.99608243183428291090e+00 7.51829823418120705980e-03
6.07216494845360784893e+02 1.99428198909646337000e+00 7.73802565459108526724e-03
6.10309278350515455713e+02 1.99248154635864382911e+00 7.95775307500096347468e-03
6.13402061855670126533e+02 1.99068110362082428821e+00 8.17748049541084168212e-03
6.16494845360824683667e+02 1.98888066088300474732e+00 8.39720791582071988957e-03
6.19587628865979354487e+02 1.98708021814518520642e+00 8.61693533623059809701e-03
6.22680412371134025307e+02 1.98527977540736566553e+00 8.83666275664047630445e-03
6.25773195876288696127e+02 1.98347933266954612463e+00 9.05639017705035451189e-03
6.28865979381443366947e+02 1.98167888993172658374e+00 9.27611759746023271933e-03
6.31958762886597924080e+02 1.97987844719390704284e+00 9.49584501787011092677e-03
6.35051546391752594900e+02 1.97807800445608750195e+00 9.71557243827998913421e-03
6.38144329896907265720e+02 1.97627756171826796106e+00 9.93529985868986734165e-03
6.41237113402061822853e+02 1.97447711898044842016e+00 1.01550272790997455491e-02
6.44329896907216493673e+02 1.97267667624262887927e+00 1.03747546995096237565e-02
6.47422680412371164493e+02 1.97087623350480933837e+00 1.05944821199195019640e-02
6.50515463917525721627e+02 1.96907579076698979748e+00 1.08142095403293801714e-02
6.53608247422680392447e+02 1.96727534802917025658e+00 1.10338407002604204504e-02
6.56701030927835063267e+02 1.96547490529135071569e+00 1.12534718601914607294e-02
6.59793814432989620400e+02 1.96367446255353117479e+00 1.14731030201225010084e-02
6.62886597938144404907e+02 1.96187401981571163390e+00 1.16927334035623123332e-02
6.65979381443298962040e+02 1.96007357707789209300e+00 1.19123637870021236579e-02
6.69072164948453632860e+02 1.95827313434007255211e+00 1.21319941704419349826e-02
6.72164948453608303680e+02 1.95647269160225301121e+00 1.23516245538817463073e-02
6.75257731958762860813e+02 1.95467224886443347032e+00 1.25712549373215576320e-02
6.78350515463917531633e+02 1.95287180612661392942e+00 1.27908853207613689568e-02
6.81443298969072202453e+02 1.95107136338879438853e+00 1.30105157042011802815e-02
6.84536082474226759587e+02 1.94927092065097484763e+00 1.32301460876409916062e-02
6.87628865979381430407e+02 1.94882491146396552573e+00 1.34497764710808029309e-02
